docID,edinetCode,secCode,filerName,formCode,submitDateTime,docTypeCode,submitDateTime,docDescription,pdfFlag,csvFlag
S100TN7A,E00937,49970,日本農薬株式会社,030000,2024-06-20 11:08:00,120.0,2024-06-20 11:08:00,有価証券報告書－第125期(2023/04/01－2024/03/31),1,1
S100TO2B,E04399,94080,株式会社ＢＳＮメディアホールディングス,030000,2024-06-20 11:10:00,120.0,2024-06-20 11:10:00,有価証券報告書－第94期(2023/04/01－2024/03/31),1,1
S100TOGI,E02955,27600,東京エレクトロンデバイス株式会社,030000,2024-06-20 11:11:00,120.0,2024-06-20 11:11:00,有価証券報告書－第39期(2023/04/01－2024/03/31),1,1
S100TNLU,E03572,83640,株式会社清水銀行,030000,2024-06-20 11:11:00,120.0,2024-06-20 11:11:00,有価証券報告書－第149期(2023/04/01－2024/03/31),1,1
S100TNNM,E25263,36480,ＡＧＳ株式会社,030000,2024-06-20 11:17:00,120.0,2024-06-20 11:17:00,有価証券報告書－第29期(2023/04/01－2024/03/31),1,1
S100TO1I,E02229,72120,株式会社エフテック,030000,2024-06-20 11:29:00,120.0,2024-06-20 11:29:00,有価証券報告書－第69期(2023/04/01－2024/03/31),1,1
S100TNO4,E02728,98880,株式会社ＵＥＸ,030000,2024-06-20 11:31:00,120.0,2024-06-20 11:31:00,有価証券報告書－第70期(2023/04/01－2024/03/31),1,1
S100TO5L,E34052,43880,株式会社エーアイ,030000,2024-06-20 12:02:00,120.0,2024-06-20 12:02:00,有価証券報告書－第21期(2023/04/01－2024/03/31),1,1
S100TNTM,E01164,79950,株式会社バルカー,030000,2024-06-20 12:54:00,120.0,2024-06-20 12:54:00,有価証券報告書－第124期(2023/04/01－2024/03/31),1,1
S100TNUI,E01260,54460,北越メタル株式会社,030000,2024-06-20 13:03:00,120.0,2024-06-20 13:03:00,有価証券報告書－第108期(2023/04/01－2024/03/31),1,1
S100TOMK,E32825,39690,株式会社エイトレッド,030000,2024-06-20 13:06:00,120.0,2024-06-20 13:06:00,有価証券報告書－第17期(2023/04/01－2024/03/31),1,1
S100TLQW,E01892,69020,株式会社デンソー,030000,2024-06-20 13:16:00,120.0,2024-06-20 13:16:00,有価証券報告書－第101期(2023/04/01－2024/03/31),1,1
S100TNVS,E03227,99940,株式会社やまや,030000,2024-06-20 13:17:00,120.0,2024-06-20 13:17:00,有価証券報告書－第54期(2023/04/01－2024/03/31),1,1
S100TNW7,E03418,27820,株式会社セリア,030000,2024-06-20 13:20:00,120.0,2024-06-20 13:20:00,有価証券報告書－第37期(2023/04/01－2024/03/31),1,1
S100TO9K,E00681,39520,中央紙器工業株式会社,030000,2024-06-20 13:29:00,120.0,2024-06-20 13:29:00,有価証券報告書－第73期(2023/04/01－2024/03/31),1,1
S100TNQ7,E02841,74860,サンリン株式会社,030000,2024-06-20 13:30:00,120.0,2024-06-20 13:30:00,有価証券報告書－第90期(2023/04/01－2024/03/31),1,1
S100TO8V,E04777,97630,丸紅建材リース株式会社,030000,2024-06-20 13:31:00,120.0,2024-06-20 13:31:00,有価証券報告書－第56期(2023/04/01－2024/03/31),1,1
S100TNRX,E04233,32320,三重交通グループホールディングス株式会社,030000,2024-06-20 13:32:00,120.0,2024-06-20 13:32:00,有価証券報告書－第18期(2023/04/01－2024/03/31),1,1
S100TN9I,E36703,73800,株式会社十六フィナンシャルグループ,030000,2024-06-20 13:40:00,120.0,2024-06-20 13:40:00,有価証券報告書－第3期(2023/04/01－2024/03/31),1,1
S100TNQ2,E00542,31100,日東紡績株式会社,030000,2024-06-20 13:42:00,120.0,2024-06-20 13:42:00,有価証券報告書－第163期(2023/04/01－2024/03/31),1,1
S100TNNU,E04147,90200,東日本旅客鉄道株式会社,030000,2024-06-20 13:47:00,120.0,2024-06-20 13:47:00,有価証券報告書－第37期(2023/04/01－2024/03/31),1,1
S100TO95,E00774,40610,デンカ株式会社,030000,2024-06-20 13:49:00,120.0,2024-06-20 13:49:00,有価証券報告書－第165期(2023/04/01－2024/03/31),1,1
S100TOOM,E00725,78640,株式会社フジシールインターナショナル,030000,2024-06-20 13:52:00,120.0,2024-06-20 13:52:00,有価証券報告書－第66期(2023/04/01－2024/03/31),1,1
S100TO9E,E02152,72700,株式会社ＳＵＢＡＲＵ,030000,2024-06-20 13:52:00,120.0,2024-06-20 13:52:00,有価証券報告書－第93期(2023/04/01－2024/03/31),1,1
S100TO6E,E01048,49680,荒川化学工業株式会社,030000,2024-06-20 14:00:00,120.0,2024-06-20 14:00:00,有価証券報告書－第94期(2023/04/01－2024/03/31),1,1
S100TNMJ,E01593,72590,株式会社アイシン,030000,2024-06-20 14:01:00,120.0,2024-06-20 14:01:00,有価証券報告書－第101期(2023/04/01－2024/03/31),1,1
S100TMMJ,E02394,79660,リンテック株式会社,030000,2024-06-20 14:10:00,120.0,2024-06-20 14:10:00,有価証券報告書－第130期(2023/04/01－2024/03/31),1,1
S100TOP5,E05478,24350,株式会社シダー,030000,2024-06-20 14:18:00,120.0,2024-06-20 14:18:00,有価証券報告書－第43期(2023/04/01－2024/03/31),1,1
S100TOK0,E01415,59360,東洋シヤッター株式会社,030000,2024-06-20 14:18:00,120.0,2024-06-20 14:18:00,有価証券報告書－第69期(2023/04/01－2024/03/31),1,1
S100TNOW,E00820,42040,積水化学工業株式会社,030000,2024-06-20 14:30:00,120.0,2024-06-20 14:30:00,有価証券報告書－第102期(2023/04/01－2024/03/31),1,1
S100TNVB,E01032,79270,ムトー精工株式会社,030000,2024-06-20 14:32:00,120.0,2024-06-20 14:32:00,有価証券報告書－第64期(2023/04/01－2024/03/31),1,1
S100TOCF,E35510,48820,株式会社ペルセウスプロテオミクス,030000,2024-06-20 14:33:00,120.0,2024-06-20 14:33:00,有価証券報告書－第24期(2023/04/01－2024/03/31),1,1
S100TN87,E02850,75040,株式会社高速,030000,2024-06-20 14:36:00,120.0,2024-06-20 14:36:00,有価証券報告書－第61期(2023/04/01－2024/03/31),1,1
S100TOFS,E04093,90100,富士急行株式会社,030000,2024-06-20 14:36:00,120.0,2024-06-20 14:36:00,有価証券報告書－第123期(2023/04/01－2024/03/31),1,1
S100TMQW,E05694,38500,株式会社エヌ・ティ・ティ・データ・イントラマート,030000,2024-06-20 14:45:00,120.0,2024-06-20 14:45:00,有価証券報告書－第25期(2023/04/01－2024/03/31),1,1
S100TOAL,E37788,93470,日本管財ホールディングス株式会社,030000,2024-06-20 14:45:00,120.0,2024-06-20 14:45:00,有価証券報告書－第1期(2023/04/01－2024/03/31),1,1
S100TOJQ,E01301,57270,東邦チタニウム株式会社,030000,2024-06-20 15:00:00,120.0,2024-06-20 15:00:00,有価証券報告書－第93期(2023/04/01－2024/03/31),1,1
S100TNUJ,E22509,77750,大研医器株式会社,030000,2024-06-20 15:00:00,120.0,2024-06-20 15:00:00,有価証券報告書－第56期(2023/04/01－2024/03/31),1,1
S100TOPM,E31632,50210,コスモエネルギーホールディングス株式会社,030000,2024-06-20 15:00:00,120.0,2024-06-20 15:00:00,有価証券報告書－第9期(2023/04/01－2024/03/31),1,1
S100TO15,E31748,61780,日本郵政株式会社,030000,2024-06-20 15:00:00,120.0,2024-06-20 15:00:00,有価証券報告書－第19期(2023/04/01－2024/03/31),1,1
S100TOB2,E31755,71810,株式会社かんぽ生命保険,030000,2024-06-20 15:00:00,120.0,2024-06-20 15:00:00,有価証券報告書－第18期(2023/04/01－2024/03/31),1,1
S100TN7R,E04425,94330,ＫＤＤＩ株式会社,030000,2024-06-20 15:00:00,120.0,2024-06-20 15:00:00,有価証券報告書－第40期(2023/04/01－2024/03/31),1,1
S100TN8H,E31775,71820,株式会社ゆうちょ銀行,030000,2024-06-20 15:00:00,120.0,2024-06-20 15:00:00,有価証券報告書－第18期(2023/04/01－2024/03/31),1,1
S100TORP,E05097,47650,ＳＢＩグローバルアセットマネジメント株式会社,030000,2024-06-20 15:01:00,120.0,2024-06-20 15:01:00,有価証券報告書－第27期(2023/04/01－2024/03/31),1,1
S100TO9S,E04830,97190,ＳＣＳＫ株式会社,030000,2024-06-20 15:01:00,120.0,2024-06-20 15:01:00,有価証券報告書－第56期(2023/04/01－2024/03/31),1,1
S100TO4W,E03184,99190,株式会社関西フードマーケット,030000,2024-06-20 15:01:00,120.0,2024-06-20 15:01:00,有価証券報告書－第65期(2023/04/01－2024/03/31),1,1
S100TNI8,E00497,29190,株式会社　マルタイ,030000,2024-06-20 15:02:00,120.0,2024-06-20 15:02:00,有価証券報告書－第61期(2023/04/01－2024/03/31),1,1
S100TO7O,E31336,39080,株式会社コラボス,030000,2024-06-20 15:03:00,120.0,2024-06-20 15:03:00,有価証券報告書－第23期(2023/04/01－2024/03/31),1,1
S100TOES,E01870,67770,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ株式会社,030000,2024-06-20 15:04:00,120.0,2024-06-20 15:04:00,有価証券報告書－第45期(2023/04/01－2024/03/31),1,1
S100TNYU,E00811,41140,株式会社日本触媒,030000,2024-06-20 15:04:00,120.0,2024-06-20 15:04:00,有価証券報告書－第112期(2023/04/01－2024/03/31),1,1
S100TKC6,E02735,98820,株式会社イエローハット,030000,2024-06-20 15:05:00,120.0,2024-06-20 15:05:00,有価証券報告書－第66期(2023/04/01－2024/03/31),1,1
S100TOPT,E02315,35930,株式会社ホギメディカル,030000,2024-06-20 15:06:00,120.0,2024-06-20 15:06:00,有価証券報告書－第63期(2023/04/01－2024/03/31),1,1
S100TOS4,E04148,90210,西日本旅客鉄道株式会社,030000,2024-06-20 15:08:00,120.0,2024-06-20 15:08:00,有価証券報告書－第37期(2023/04/01－2024/03/31),1,1
S100TNRD,E02782,99910,ジェコス株式会社,030000,2024-06-20 15:14:00,120.0,2024-06-20 15:14:00,有価証券報告書－第57期(2023/04/01－2024/03/31),1,1
S100TNIO,E32967,95190,株式会社レノバ,030000,2024-06-20 15:30:00,120.0,2024-06-20 15:30:00,有価証券報告書－第25期(2023/04/01－2024/03/31),1,1
S100TOJX,E05562,24970,ユナイテッド株式会社,030000,2024-06-20 15:30:00,120.0,2024-06-20 15:30:00,有価証券報告書－第27期(2023/04/01－2024/03/31),1,1
S100TORL,E31855,61810,タメニー株式会社,030000,2024-06-20 15:30:00,120.0,2024-06-20 15:30:00,有価証券報告書－第20期(2023/04/01－2024/03/31),1,1
S100TNZ4,E02272,77330,オリンパス株式会社,030000,2024-06-20 15:30:00,120.0,2024-06-20 15:30:00,有価証券報告書－第156期(2023/04/01－2024/03/31),1,1
S100TO4H,E04211,90550,株式会社アルプス物流,030000,2024-06-20 15:31:00,120.0,2024-06-20 15:31:00,有価証券報告書－第60期(2023/04/01－2024/03/31),1,1
S100TO1E,E26686,71610,株式会社じもとホールディングス,030000,2024-06-20 15:36:00,120.0,2024-06-20 15:36:00,有価証券報告書－第12期(2023/04/01－2024/03/31),1,1
S100TOC0,E05647,43440,ソースネクスト株式会社,030000,2024-06-20 15:38:00,120.0,2024-06-20 15:38:00,有価証券報告書－第28期(2023/04/01－2024/03/31),1,1
S100TOUT,E02386,79880,株式会社ニフコ,030000,2024-06-20 15:48:00,120.0,2024-06-20 15:48:00,有価証券報告書－第72期(2023/04/01－2024/03/31),1,1
S100TN7J,E00354,21070,東洋精糖株式会社,030000,2024-06-20 15:54:00,120.0,2024-06-20 15:54:00,有価証券報告書－第100期(2023/04/01－2024/03/31),1,1
S100TNHY,E02205,72800,株式会社ミツバ,030000,2024-06-20 15:56:00,120.0,2024-06-20 15:56:00,有価証券報告書－第79期(2023/04/01－2024/03/31),1,1
S100TOEB,E02423,79170,藤森工業株式会社,030000,2024-06-20 16:00:00,120.0,2024-06-20 16:00:00,有価証券報告書－第94期(2023/04/01－2024/03/31),1,1
S100TO7B,E01452,34220,株式会社　Ｊ－ＭＡＸ,030000,2024-06-20 16:00:00,120.0,2024-06-20 16:00:00,有価証券報告書－第66期(2023/04/01－2024/03/31),1,1
S100TOTA,E01124,77410,ＨＯＹＡ株式会社,030000,2024-06-20 16:02:00,120.0,2024-06-20 16:02:00,有価証券報告書－第86期(2023/04/01－2024/03/31),1,1
S100TNGN,E03407,27670,円谷フィールズホールディングス株式会社,030000,2024-06-20 16:06:00,120.0,2024-06-20 16:06:00,有価証券報告書－第36期(2023/04/01－2024/03/31),1,1
S100TOWO,E01115,51620,株式会社朝日ラバー,030000,2024-06-20 16:15:00,120.0,2024-06-20 16:15:00,有価証券報告書－第54期(2023/04/01－2024/03/31),1,1
S100TNPZ,E00920,45030,アステラス製薬株式会社,030000,2024-06-20 16:19:00,120.0,2024-06-20 16:19:00,有価証券報告書－第19期(2023/04/01－2024/03/31),1,1
S100TOWR,E32225,39360,株式会社グローバルウェイ,030000,2024-06-20 16:20:00,120.0,2024-06-20 16:20:00,有価証券報告書－第20期(2023/04/01－2024/03/31),1,1
S100TO9T,E01317,59380,株式会社ＬＩＸＩＬ,030000,2024-06-20 16:29:00,120.0,2024-06-20 16:29:00,有価証券報告書－第82期(2023/04/01－2024/03/31),1,1
S100TO5C,E03554,83340,株式会社　群馬銀行,030000,2024-06-20 16:31:00,120.0,2024-06-20 16:31:00,有価証券報告書－第139期(2023/04/01－2024/03/31),1,1
S100TO4E,E00872,34010,帝人株式会社,030000,2024-06-20 16:36:00,120.0,2024-06-20 16:36:00,有価証券報告書－第158期(2023/04/01－2024/03/31),1,1
S100TO81,E03380,27050,株式会社大戸屋ホールディングス,030000,2024-06-20 16:36:00,120.0,2024-06-20 16:36:00,有価証券報告書－第41期(2023/04/01－2024/03/31),1,1
S100TOJD,E30047,36790,株式会社じげん,030000,2024-06-20 16:39:00,120.0,2024-06-20 16:39:00,有価証券報告書－第18期(2023/04/01－2024/03/31),1,1
S100TO96,E27294,25880,株式会社プレミアムウォーターホールディングス,030000,2024-06-20 16:56:00,120.0,2024-06-20 16:56:00,有価証券報告書－第18期(2023/04/01－2024/03/31),1,1
S100TNG7,E02931,26920,伊藤忠食品株式会社,030000,2024-06-21 09:00:00,120.0,2024-06-21 09:00:00,有価証券報告書－第106期(2023/04/01－2024/03/31),1,1
S100TMQ7,E00945,45280,小野薬品工業株式会社,030000,2024-06-21 09:02:00,120.0,2024-06-21 09:02:00,有価証券報告書－第76期(2023/04/01－2024/03/31),1,1
S100TOIF,E05274,43500,株式会社　メディカルシステムネットワーク,030000,2024-06-21 09:03:00,120.0,2024-06-21 09:03:00,有価証券報告書－第26期(2023/04/01－2024/03/31),1,1
S100TIWL,E03133,82550,アクシアル　リテイリング株式会社,030000,2024-06-21 09:04:00,120.0,2024-06-21 09:04:00,有価証券報告書－第73期(2023/04/01－2024/03/31),1,1
S100TN9C,E05018,75950,株式会社アルゴグラフィックス,030000,2024-06-21 09:06:00,120.0,2024-06-21 09:06:00,有価証券報告書－第40期(2023/04/01－2024/03/31),1,1
S100TOMO,E01403,59690,株式会社ロブテックス,030000,2024-06-21 09:15:00,120.0,2024-06-21 09:15:00,有価証券報告書－第141期(2023/04/01－2024/03/31),1,1
S100TOTX,E03596,83920,株式会社大分銀行,030000,2024-06-21 09:15:00,120.0,2024-06-21 09:15:00,有価証券報告書－第218期(2023/04/01－2024/03/31),1,1
S100TOVA,E05090,47610,株式会社さくらケーシーエス,030000,2024-06-21 09:15:00,120.0,2024-06-21 09:15:00,有価証券報告書－第56期(2023/04/01－2024/03/31),1,1
S100TNJQ,E04550,97230,株式会社京都ホテル,030000,2024-06-21 09:21:00,120.0,2024-06-21 09:21:00,有価証券報告書－第105期(2023/04/01－2024/03/31),1,1
S100TNQE,E02012,65180,三相電機株式会社,030000,2024-06-21 09:33:00,120.0,2024-06-21 09:33:00,有価証券報告書－第67期(2023/04/01－2024/03/31),1,1
S100TORM,E01033,49570,ヤスハラケミカル株式会社,030000,2024-06-21 09:34:00,120.0,2024-06-21 09:34:00,有価証券報告書－第66期(2023/04/01－2024/03/31),1,1
S100TN8B,E03574,83680,株式会社　百五銀行,030000,2024-06-21 09:41:00,120.0,2024-06-21 09:41:00,有価証券報告書－第209期(2023/04/01－2024/03/31),1,1
S100TPA3,E01210,53440,株式会社ＭＡＲＵＷＡ,030000,2024-06-21 09:42:00,120.0,2024-06-21 09:42:00,有価証券報告書－第51期(2023/04/01－2024/03/31),1,1
S100TNJU,E02869,75520,株式会社ハピネット,030000,2024-06-21 09:43:00,120.0,2024-06-21 09:43:00,有価証券報告書－第56期(2023/04/01－2024/03/31),1,1
S100TOF9,E02980,78370,株式会社アールシーコア,030000,2024-06-21 09:48:00,120.0,2024-06-21 09:48:00,有価証券報告書－第39期(2023/04/01－2024/03/31),1,1
S100TOH5,E02194,59490,ユニプレス株式会社,030000,2024-06-21 09:59:00,120.0,2024-06-21 09:59:00,有価証券報告書－第85期(2023/04/01－2024/03/31),1,1
S100TOVV,E04357,93680,キムラユニティー株式会社,030000,2024-06-21 09:59:00,120.0,2024-06-21 09:59:00,有価証券報告書－第53期(2023/04/01－2024/03/31),1,1
S100TOKZ,E33557,65570,ＡＩＡＩグループ株式会社,030000,2024-06-21 10:00:00,120.0,2024-06-21 10:00:00,有価証券報告書－第9期(2023/04/01－2024/03/31),1,1
S100TPAC,E00977,45560,株式会社カイノス,030000,2024-06-21 10:02:00,120.0,2024-06-21 10:02:00,有価証券報告書－第49期(2023/04/01－2024/03/31),1,1
S100TPC2,E25169,62490,株式会社ゲームカード・ジョイコホールディングス,030000,2024-06-21 10:05:00,120.0,2024-06-21 10:05:00,有価証券報告書－第13期(2023/04/01－2024/03/31),1,1
S100TOIN,E00906,41200,スガイ化学工業株式会社,030000,2024-06-21 10:06:00,120.0,2024-06-21 10:06:00,有価証券報告書－第73期(2023/04/01－2024/03/31),1,1
S100TOIE,E24545,94130,株式会社テレビ東京ホールディングス,030000,2024-06-21 10:10:00,120.0,2024-06-21 10:10:00,有価証券報告書－第14期(2023/04/01－2024/03/31),1,1
S100TN4M,E03611,83090,三井住友トラスト・ホールディングス株式会社,030000,2024-06-21 10:24:00,120.0,2024-06-21 10:24:00,有価証券報告書－第13期(2023/04/01－2024/03/31),1,1
S100TPAP,E02275,77520,株式会社リコー,030000,2024-06-21 10:25:00,120.0,2024-06-21 10:25:00,有価証券報告書－第124期(2023/04/01－2024/03/31),1,1
S100TOIC,E04804,97440,株式会社メイテックグループホールディングス,030000,2024-06-21 10:30:00,120.0,2024-06-21 10:30:00,有価証券報告書－第51期(2023/04/01－2024/03/31),1,1
S100TOL8,E00994,35530,共和レザー株式会社,030000,2024-06-21 10:35:00,120.0,2024-06-21 10:35:00,有価証券報告書－第126期(2023/04/01－2024/03/31),1,1
S100TOSN,E03144,98430,株式会社ニトリホールディングス,030000,2024-06-21 10:43:00,120.0,2024-06-21 10:43:00,有価証券報告書－第52期(2023/04/01－2024/03/31),1,1
S100TOS7,E01405,59920,中央発條株式会社,030000,2024-06-21 10:46:00,120.0,2024-06-21 10:46:00,有価証券報告書－第101期(2023/04/01－2024/03/31),1,1
S100TONX,E01939,68060,ヒロセ電機株式会社,030000,2024-06-21 10:48:00,120.0,2024-06-21 10:48:00,有価証券報告書－第77期(2023/04/01－2024/03/31),1,1
S100TMEK,E00685,38910,ニッポン高度紙工業株式会社,030000,2024-06-21 10:48:00,120.0,2024-06-21 10:48:00,有価証券報告書－第94期(2023/04/01－2024/03/31),1,1
S100TPF0,E37130,44140,株式会社フレクト,030000,2024-06-21 10:53:00,120.0,2024-06-21 10:53:00,有価証券報告書－第19期(2023/04/01－2024/03/31),1,1
S100TNIY,E05688,38480,株式会社データ・アプリケーション,030000,2024-06-21 10:58:00,120.0,2024-06-21 10:58:00,有価証券報告書－第39期(2023/04/01－2024/03/31),1,1
S100TL7V,E00052,18010,大成建設株式会社,030000,2024-06-21 11:02:00,120.0,2024-06-21 11:02:00,有価証券報告書－第164期(2023/04/01－2024/03/31),1,1
S100TP2P,E03788,87070,岩井コスモホールディングス株式会社,030000,2024-06-21 11:06:00,120.0,2024-06-21 11:06:00,有価証券報告書－第85期(2023/04/01－2024/03/31),1,1
S100TPFY,E04427,48390,株式会社ＷＯＷＯＷ,030000,2024-06-21 11:09:00,120.0,2024-06-21 11:09:00,有価証券報告書－第40期(2023/04/01－2024/03/31),1,1
S100TOV2,E02390,69610,株式会社エンプラス,030000,2024-06-21 11:19:00,120.0,2024-06-21 11:19:00,有価証券報告書－第63期(2023/04/01－2024/03/31),1,1
S100TPGD,E00923,45070,塩野義製薬株式会社,030000,2024-06-21 11:24:00,120.0,2024-06-21 11:24:00,有価証券報告書－第159期(2023/04/01－2024/03/31),1,1
